code_naf,code_rome,name,desc
81.29B,K2307,Agent / Agente de propreté urbaine,Conducteur / Conductrice d'engins légers de nettoiement (code OGR:13243) libelle:Conducteur / Conductrice d'engins légers de nettoiement
14.39Z,K2307,Agent / Agente de propreté urbaine,Ouvrier / Ouvrière d'entretien propreté (code OGR:17478) libelle:Ouvrier / Ouvrière d'entretien propreté
61.10Z,K2307,Agent / Agente de propreté urbaine,Technicien(ne) du nettoiement et de l'assainissement (code OGR:20021) libelle:Technicien / Technicienne du nettoiement et de l'assainissement
33.15Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Agent / Agente de récupération et de recyclage (code OGR:10582) libelle:Agent / Agente de récupération et de recyclage
66.22Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Agent / Agente de traitement des déchets (code OGR:10629) libelle:Agent / Agente de traitement des déchets
66.22Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Agent / Agente de tri des matériaux (code OGR:10639) libelle:Agent / Agente de tri des matériaux
86.22B,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Chiffonnier / Chiffonnière (code OGR:510822) libelle:Chiffonnier / Chiffonnière
38.31Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,"Opérateur(trice) de tri, récupération et recyclage de VHU (code OGR:38860) libelle:Opérateur / Opératrice de tri, récupération et recyclage de véhicules hors d'usage - VHU"
33.15Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Récupérateur / Récupératrice (code OGR:18341) libelle:Récupérateur / Récupératrice
24.41Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Récupérateur / Récupératrice de métaux (code OGR:18342) libelle:Récupérateur / Récupératrice de métaux
96.02A,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Trieur / Trieuse de linges (code OGR:20445) libelle:Trieur / Trieuse de linges
24.54Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Trieur / Trieuse de métaux (code OGR:20446) libelle:Trieur / Trieuse de métaux
96.02A,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Trieur / Trieuse de palettes (code OGR:20447) libelle:Trieur / Trieuse de palettes
46.16Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Trieur / Trieuse de textiles usagés (code OGR:20450) libelle:Trieur / Trieuse de textiles usagés
33.15Z,K2308,Opérateur / Opératrice de tri en récupération et revalorisation,Valoriste (code OGR:20503) libelle:Valoriste
33.14Z,K2309,Technicien / Technicienne réutilisation recyclage,Ouvrier / Ouvrière de recyclage électroménager (code OGR:17460) libelle:Ouvrier / Ouvrière de recyclage électroménager
45.40Z,K2309,Technicien / Technicienne réutilisation recyclage,Recycleur / Recycleuse (code OGR:18343) libelle:Recycleur / Recycleuse
38.31Z,K2309,Technicien / Technicienne réutilisation recyclage,Ressourcier / Ressourcière (code OGR:19214) libelle:Ressourcier / Ressourcière
38.22Z,K2311,Responsable des déchets,Responsable de site de réutilisation de déchets (code OGR:38509) libelle:Responsable de site de réutilisation de déchets
63.12Z,K2311,Responsable des déchets,Responsable de site de traitement des déchets (code OGR:18871) libelle:Responsable de site de traitement des déchets
46.14Z,K2311,Responsable des déchets,Responsable des déchets en entreprise industrielle (code OGR:18926) libelle:Responsable des déchets en entreprise industrielle
52.10B,K2316,Responsable d'usine de production d'eau potable,Responsable de station d'eau potable (code OGR:18879) libelle:Responsable de station d'eau potable
95.12Z,K2316,Responsable d'usine de production d'eau potable,Responsable de station d'épuration (code OGR:18880) libelle:Responsable de station d'épuration
86.90E,K2319,Technicien / Technicienne hygiéniste,Applicateur / Applicatrice hygiéniste (code OGR:11091) libelle:Applicateur / Applicatrice hygiéniste
81.29A,K2319,Technicien / Technicienne hygiéniste,Applicateur désinfecteur / Applicatrice désinfectrice (code OGR:11086) libelle:Applicateur désinfecteur / Applicatrice désinfectrice
56.10B,K2319,Technicien / Technicienne hygiéniste,Chef / Cheffe d'équipe hygiéniste (code OGR:12476) libelle:Chef / Cheffe d'équipe hygiéniste
81.29A,K2319,Technicien / Technicienne hygiéniste,Désinfecteur / Désinfectrice de bâtiments (code OGR:14009) libelle:Désinfecteur / Désinfectrice de bâtiments
47.74Z,K2319,Technicien / Technicienne hygiéniste,Inspecteur / Inspectrice technique hygiéniste (code OGR:15995) libelle:Inspecteur / Inspectrice technique hygiéniste
81.29B,K2319,Technicien / Technicienne hygiéniste,Nettoyeur / Nettoyeuse de vide-ordures (code OGR:16978) libelle:Nettoyeur / Nettoyeuse de vide-ordures
86.21Z,K2319,Technicien / Technicienne hygiéniste,Technicien / Technicienne de désinfection (code OGR:19748) libelle:Technicien / Technicienne de désinfection
58.14Z,K2319,Technicien / Technicienne hygiéniste,Technicien(ne) applicateur(trice) traitement des charpentes (code OGR:19655) libelle:Technicien applicateur / Technicienne applicatrice en traitement des charpentes
58.14Z,K2319,Technicien / Technicienne hygiéniste,Technicien(ne) applicateur(trice) hygiéniste (code OGR:19656) libelle:Technicien applicateur / Technicienne applicatrice hygiéniste
72.19Z,K2320,Chargé / Chargée du traitement des déchets,Ingénieur(e) en traitement et valorisation des déchets (code OGR:140941) libelle:Ingénieur / Ingénieure en traitement et valorisation des déchets
58.14Z,K2320,Chargé / Chargée du traitement des déchets,Technicien / Technicienne en traitement des déchets (code OGR:20132) libelle:Technicien / Technicienne en traitement des déchets
10.84Z,K2321,Egoutier / Egoutière,Chef égoutier / Cheffe égoutière (code OGR:12563) libelle:Chef égoutier / Cheffe égoutière
58.29C,K2321,Egoutier / Egoutière,Egoutier principal / Egoutière principale (code OGR:14606) libelle:Egoutier principal / Egoutière principale
73.12Z,K2323,Responsable propreté urbaine,Chef d'équipe du nettoiement d'espace urbain (code OGR:12447) libelle:Chef d'équipe / Cheffe d'équipe du nettoiement d'espace urbain
82.99Z,K2323,Responsable propreté urbaine,Directeur / Directrice service déchets ou propreté (code OGR:14475) libelle:Directeur / Directrice service déchets ou propreté
63.12Z,K2323,Responsable propreté urbaine,Responsable atelier nettoiement urbain (code OGR:18587) libelle:Responsable atelier nettoiement urbain
31.09A,K2323,Responsable propreté urbaine,Responsable du cadre de vie (code OGR:19005) libelle:Responsable du cadre de vie
61.20Z,K2323,Responsable propreté urbaine,Responsable du nettoiement urbain (code OGR:19014) libelle:Responsable du nettoiement urbain
81.21Z,K2323,Responsable propreté urbaine,Responsable hygiène et propreté municipales (code OGR:19102) libelle:Responsable hygiène et propreté municipales
63.12Z,K2323,Responsable propreté urbaine,Responsable nettoiement urbain (code OGR:19140) libelle:Responsable nettoiement urbain
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chargé / Chargée de recherche en sciences humaines (code OGR:11859) libelle:Chargé / Chargée de recherche en sciences humaines
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chargé / Chargée de recherche en sciences sociales (code OGR:11860) libelle:Chargé / Chargée de recherche en sciences sociales
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chargé / Chargée d'études en sciences humaines (code OGR:11909) libelle:Chargé / Chargée d'études en sciences humaines
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en criminologie (code OGR:38394) libelle:Chercheur / Chercheuse en criminologie
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en démographie (code OGR:12606) libelle:Chercheur / Chercheuse en démographie
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en économie (code OGR:12607) libelle:Chercheur / Chercheuse en économie
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en ethnologie (code OGR:12608) libelle:Chercheur / Chercheuse en ethnologie
71.12A,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en géographie (code OGR:12609) libelle:Chercheur / Chercheuse en géographie
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en géomatique (code OGR:24846) libelle:Chercheur / Chercheuse en géomatique
91.02Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en histoire (code OGR:12610) libelle:Chercheur / Chercheuse en histoire
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en linguistique (code OGR:12611) libelle:Chercheur / Chercheuse en linguistique
86.90F,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en psychologie (code OGR:12612) libelle:Chercheur / Chercheuse en psychologie
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en sciences humaines (code OGR:12613) libelle:Chercheur / Chercheuse en sciences humaines
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en sciences sociales (code OGR:12615) libelle:Chercheur / Chercheuse en sciences sociales
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en sociologie (code OGR:12616) libelle:Chercheur / Chercheuse en sociologie
10.31Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en thanatologie (code OGR:12617) libelle:Chercheur / Chercheuse en thanatologie
71.11Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Chercheur / Chercheuse en urbanisme (code OGR:24847) libelle:Chercheur / Chercheuse en urbanisme
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Directeur / Directrice de recherche en sciences humaines (code OGR:14314) libelle:Directeur / Directrice de recherche en sciences humaines
72.20Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Directeur / Directrice de recherche en sciences sociales (code OGR:14316) libelle:Directeur / Directrice de recherche en sciences sociales
58.14Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Enseignant-chercheur / Enseignante-chercheuse en sociologie (code OGR:509743) libelle:Enseignant-chercheur / Enseignante-chercheuse en sociologie
58.29B,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Ergolinguiste (code OGR:38636) libelle:Ergolinguiste
63.99Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Ethnolinguiste (code OGR:14916) libelle:Ethnolinguiste
63.99Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Lexicographe (code OGR:16179) libelle:Lexicographe
58.29B,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Lexicologue (code OGR:16180) libelle:Lexicologue
63.99Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Linguiste (code OGR:16196) libelle:Linguiste
08.99Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Paléographe (code OGR:17547) libelle:Paléographe
08.99Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Paléontologue (code OGR:17549) libelle:Paléontologue
58.12Z,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Philologue (code OGR:17695) libelle:Philologue
58.29B,K2401,Chercheur / Chercheuse en sciences humaines et sociales,Terminologue (code OGR:20308) libelle:Terminologue
71.12A,K2402,Ingénieur / Ingénieure de recherche scientifique,Astrométrologue (code OGR:11362) libelle:Astrométrologue
72.19Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Biochimiste de la recherche scientifique (code OGR:11516) libelle:Biochimiste de la recherche scientifique
72.20Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Biologiste de la recherche scientifique (code OGR:11524) libelle:Biologiste de la recherche scientifique
58.12Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Biophysicien / Biophysicienne (code OGR:11526) libelle:Biophysicien / Biophysicienne
72.11Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Biotechnologue (code OGR:11528) libelle:Biotechnologue
01.29Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Botaniste de la recherche scientifique (code OGR:11561) libelle:Botaniste de la recherche scientifique
72.20Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Chimiste de la recherche scientifique (code OGR:12620) libelle:Chimiste de la recherche scientifique
58.29B,K2402,Ingénieur / Ingénieure de recherche scientifique,Cosmétologue (code OGR:13758) libelle:Cosmétologue
58.29B,K2402,Ingénieur / Ingénieure de recherche scientifique,Cosmologue (code OGR:13759) libelle:Cosmologue
81.29A,K2402,Ingénieur / Ingénieure de recherche scientifique,Ecotoxicologue (code OGR:14572) libelle:Ecotoxicologue
35.13Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Electricien / Electricienne de la recherche scientifique (code OGR:14618) libelle:Electricien / Electricienne de la recherche scientifique
46.66Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Electronicien / Electronicienne de la recherche scientifique (code OGR:14665) libelle:Electronicien / Electronicienne de la recherche scientifique
87.20B,K2402,Ingénieur / Ingénieure de recherche scientifique,Epidémiologiste (code OGR:14864) libelle:Epidémiologiste
81.30Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Ethologue (code OGR:38337) libelle:Ethologue
86.22B,K2402,Ingénieur / Ingénieure de recherche scientifique,Généticien / Généticienne (code OGR:15250) libelle:Généticien / Généticienne
71.12A,K2402,Ingénieur / Ingénieure de recherche scientifique,Géomorphologiste de la recherche scientifique (code OGR:15267) libelle:Géomorphologiste de la recherche scientifique
03.21Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Hydrobiologiste (code OGR:15502) libelle:Hydrobiologiste
58.12Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Immunologiste (code OGR:15515) libelle:Immunologiste
18.20Z,K2402,Ingénieur / Ingénieure de recherche scientifique,Informaticien / Informaticienne de la recherche scientifique (code OGR:15570) libelle:Informaticien / Informaticienne de la recherche scientifique
